image,disease,x,y,w,h
00022416_018.png,Atelectasis,67,0,118,149
00022416_018.png,Cardiomegaly,101,72,69,84
00022416_018.png,Effusion,39,45,150,120
00022416_018.png,Infiltrate,49,0,139,148
00022416_018.png,Mass,65,65,123,98
00022416_018.png,Nodule,47,0,129,137
00022416_018.png,Pneumonia,48,28,127,119
00022416_018.png,Pneumothorax,0,0,20,19
00022416_048.png,Atelectasis,78,31,146,95
00022416_048.png,Cardiomegaly,86,37,100,86
00022416_048.png,Effusion,81,49,121,90
00022416_048.png,Infiltrate,67,23,140,100
00022416_048.png,Mass,41,35,183,99
00022416_048.png,Nodule,44,19,154,101
00022416_048.png,Pneumonia,86,35,120,89
00022416_048.png,Pneumothorax,84,22,140,100
00022416_049.png,Atelectasis,0,0,27,26
00022416_049.png,Cardiomegaly,0,0,27,26
00022416_049.png,Effusion,132,79,92,78
00022416_049.png,Infiltrate,67,0,157,140
00022416_049.png,Mass,0,0,20,19
00022416_049.png,Nodule,62,20,162,109
00022416_049.png,Pneumonia,0,0,24,24
00022416_049.png,Pneumothorax,0,0,27,26
00022470_006.png,Atelectasis,0,0,27,26
00022470_006.png,Cardiomegaly,0,0,25,24
00022470_006.png,Effusion,0,0,22,22
00022470_006.png,Infiltrate,34,51,190,156
00022470_006.png,Mass,41,70,183,122
00022470_006.png,Nodule,50,65,174,90
00022470_006.png,Pneumonia,36,90,136,112
00022470_006.png,Pneumothorax,50,66,148,108
00022572_005.png,Atelectasis,0,0,26,26
00022572_005.png,Cardiomegaly,89,88,81,90
00022572_005.png,Effusion,0,0,24,24
00022572_005.png,Infiltrate,0,0,17,17
00022572_005.png,Mass,0,0,25,25
00022572_005.png,Nodule,37,50,187,133
00022572_005.png,Pneumonia,36,103,94,80
00022572_005.png,Pneumothorax,0,0,27,26
00022572_063.png,Atelectasis,72,54,108,98
00022572_063.png,Cardiomegaly,104,75,71,81
00022572_063.png,Effusion,35,108,189,98
00022572_063.png,Infiltrate,0,0,27,27
00022572_063.png,Mass,0,0,26,26
00022572_063.png,Nodule,0,0,18,18
00022572_063.png,Pneumonia,0,0,26,26
00022572_063.png,Pneumothorax,35,87,87,77
00022572_073.png,Atelectasis,0,0,23,22
00022572_073.png,Cardiomegaly,79,0,88,121
00022572_073.png,Effusion,0,124,88,71
00022572_073.png,Infiltrate,69,0,130,165
00022572_073.png,Mass,101,88,123,102
00022572_073.png,Nodule,90,87,113,70
00022572_073.png,Pneumonia,88,88,136,94
00022572_073.png,Pneumothorax,0,0,19,19
00022572_087.png,Atelectasis,47,48,102,69
00022572_087.png,Cardiomegaly,90,55,78,75
00022572_087.png,Effusion,18,100,67,63
00022572_087.png,Infiltrate,71,32,84,69
00022572_087.png,Mass,27,76,41,81
00022572_087.png,Nodule,35,40,112,97
00022572_087.png,Pneumonia,28,50,131,103
00022572_087.png,Pneumothorax,31,59,56,76
00022611_001.png,Atelectasis,136,43,88,76
00022611_001.png,Cardiomegaly,155,60,52,56
00022611_001.png,Effusion,112,71,76,84
00022611_001.png,Infiltrate,140,51,84,80
00022611_001.png,Mass,47,39,156,100
00022611_001.png,Nodule,38,64,145,74
00022611_001.png,Pneumonia,129,54,95,87
00022611_001.png,Pneumothorax,131,41,93,86
00022706_001.png,Atelectasis,85,35,94,93
00022706_001.png,Cardiomegaly,87,58,86,87
00022706_001.png,Effusion,94,54,82,88
00022706_001.png,Infiltrate,81,34,120,89
00022706_001.png,Mass,93,64,102,91
00022706_001.png,Nodule,76,53,98,74
00022706_001.png,Pneumonia,84,44,90,87
00022706_001.png,Pneumothorax,84,49,102,100
00022707_003.png,Atelectasis,128,76,96,85
00022707_003.png,Cardiomegaly,90,47,134,114
00022707_003.png,Effusion,120,100,104,71
00022707_003.png,Infiltrate,135,63,89,92
00022707_003.png,Mass,98,95,87,78
00022707_003.png,Nodule,76,57,119,102
00022707_003.png,Pneumonia,133,86,91,76
00022707_003.png,Pneumothorax,123,77,101,93
00022726_002.png,Atelectasis,0,0,24,23
00022726_002.png,Cardiomegaly,0,0,24,23
00022726_002.png,Effusion,0,0,18,18
00022726_002.png,Infiltrate,107,37,117,120
00022726_002.png,Mass,125,69,99,93
00022726_002.png,Nodule,115,86,109,97
00022726_002.png,Pneumonia,0,0,22,23
00022726_002.png,Pneumothorax,113,44,111,110
00022727_000.png,Atelectasis,0,0,26,26
00022727_000.png,Cardiomegaly,0,0,27,26
00022727_000.png,Effusion,48,107,75,68
00022727_000.png,Infiltrate,50,43,136,130
00022727_000.png,Mass,0,0,20,19
00022727_000.png,Nodule,63,39,121,107
00022727_000.png,Pneumonia,0,0,26,26
00022727_000.png,Pneumothorax,0,0,22,22
00022837_005.png,Atelectasis,57,59,73,72
00022837_005.png,Cardiomegaly,0,0,27,26
00022837_005.png,Effusion,131,102,93,67
00022837_005.png,Infiltrate,68,0,156,145
00022837_005.png,Mass,142,54,82,89
00022837_005.png,Nodule,99,36,125,97
00022837_005.png,Pneumonia,0,0,26,26
00022837_005.png,Pneumothorax,0,0,17,17
00022883_002.png,Atelectasis,133,75,62,58
00022883_002.png,Cardiomegaly,34,50,137,95
00022883_002.png,Effusion,92,73,107,80
00022883_002.png,Infiltrate,95,0,129,132
00022883_002.png,Mass,157,98,28,25
00022883_002.png,Nodule,63,0,127,129
00022883_002.png,Pneumonia,113,68,75,69
00022883_002.png,Pneumothorax,106,41,118,99
00022899_000.png,Atelectasis,89,54,102,92
00022899_000.png,Cardiomegaly,81,63,65,83
00022899_000.png,Effusion,93,65,131,98
00022899_000.png,Infiltrate,88,50,70,83
00022899_000.png,Mass,83,77,82,79
00022899_000.png,Nodule,84,52,86,80
00022899_000.png,Pneumonia,89,53,81,87
00022899_000.png,Pneumothorax,97,63,127,83
00022899_014.png,Atelectasis,104,74,120,85
00022899_014.png,Cardiomegaly,0,0,22,21
00022899_014.png,Effusion,0,0,20,20
00022899_014.png,Infiltrate,0,99,94,125
00022899_014.png,Mass,0,68,191,121
00022899_014.png,Nodule,0,38,183,152
00022899_014.png,Pneumonia,0,120,90,72
00022899_014.png,Pneumothorax,0,0,27,26
00022961_008.png,Atelectasis,112,64,87,91
00022961_008.png,Cardiomegaly,0,0,21,20
00022961_008.png,Effusion,121,101,76,66
00022961_008.png,Infiltrate,76,20,116,139
00022961_008.png,Mass,0,0,19,19
00022961_008.png,Nodule,49,22,152,133
00022961_008.png,Pneumonia,0,0,22,22
00022961_008.png,Pneumothorax,72,41,133,116
00022977_000.png,Atelectasis,0,0,25,24
00022977_000.png,Cardiomegaly,120,78,65,75
00022977_000.png,Effusion,0,0,17,17
00022977_000.png,Infiltrate,82,0,89,116
00022977_000.png,Mass,103,71,89,77
00022977_000.png,Nodule,106,69,86,79
00022977_000.png,Pneumonia,91,75,133,149
00022977_000.png,Pneumothorax,0,0,20,19
00023026_008.png,Atelectasis,0,0,23,23
00023026_008.png,Cardiomegaly,0,0,27,26
00023026_008.png,Effusion,46,38,178,121
00023026_008.png,Infiltrate,100,62,124,162
00023026_008.png,Mass,75,122,149,102
00023026_008.png,Nodule,95,88,129,115
00023026_008.png,Pneumonia,118,116,106,108
00023026_008.png,Pneumothorax,61,68,138,137
00023058_004.png,Atelectasis,37,49,150,108
00023058_004.png,Cardiomegaly,69,53,94,100
00023058_004.png,Effusion,35,126,84,70
00023058_004.png,Infiltrate,37,35,187,98
00023058_004.png,Mass,161,48,63,80
00023058_004.png,Nodule,39,42,185,108
00023058_004.png,Pneumonia,0,0,18,18
00023058_004.png,Pneumothorax,31,58,108,115
00023068_003.png,Atelectasis,61,37,163,112
00023068_003.png,Cardiomegaly,101,105,123,98
00023068_003.png,Effusion,56,40,168,105
00023068_003.png,Infiltrate,66,45,158,118
00023068_003.png,Mass,66,62,158,123
00023068_003.png,Nodule,78,74,146,89
00023068_003.png,Pneumonia,69,56,155,132
00023068_003.png,Pneumothorax,86,60,138,164
00023075_033.png,Atelectasis,0,73,117,151
00023075_033.png,Cardiomegaly,0,129,89,95
00023075_033.png,Effusion,0,65,120,159
00023075_033.png,Infiltrate,0,36,144,188
00023075_033.png,Mass,0,56,133,141
00023075_033.png,Nodule,0,46,147,146
00023075_033.png,Pneumonia,0,97,96,127
00023075_033.png,Pneumothorax,0,74,119,150
00023078_000.png,Atelectasis,169,153,55,54
00023078_000.png,Cardiomegaly,65,74,87,85
00023078_000.png,Effusion,174,153,50,53
00023078_000.png,Infiltrate,40,75,95,88
00023078_000.png,Mass,76,139,10,13
00023078_000.png,Nodule,61,89,163,110
00023078_000.png,Pneumonia,41,90,96,97
00023078_000.png,Pneumothorax,56,43,113,104
00023078_003.png,Atelectasis,149,113,75,61
00023078_003.png,Cardiomegaly,61,49,163,130
00023078_003.png,Effusion,49,42,175,137
00023078_003.png,Infiltrate,45,28,179,112
00023078_003.png,Mass,151,103,73,74
00023078_003.png,Nodule,54,67,170,96
00023078_003.png,Pneumonia,38,59,186,124
00023078_003.png,Pneumothorax,40,43,127,103
00023089_004.png,Atelectasis,29,91,69,62
00023089_004.png,Cardiomegaly,101,76,90,95
00023089_004.png,Effusion,26,93,90,75
00023089_004.png,Infiltrate,30,84,76,76
00023089_004.png,Mass,29,91,78,69
00023089_004.png,Nodule,33,90,71,64
00023089_004.png,Pneumonia,28,91,74,66
00023089_004.png,Pneumothorax,28,88,76,65
00023093_007.png,Atelectasis,91,68,97,79
00023093_007.png,Cardiomegaly,86,58,83,86
00023093_007.png,Effusion,107,78,93,84
00023093_007.png,Infiltrate,75,47,149,95
00023093_007.png,Mass,106,67,118,89
00023093_007.png,Nodule,80,44,90,93
00023093_007.png,Pneumonia,79,58,96,88
00023093_007.png,Pneumothorax,110,73,114,74
00023093_009.png,Atelectasis,65,41,105,85
00023093_009.png,Cardiomegaly,100,60,81,87
00023093_009.png,Effusion,95,57,75,82
00023093_009.png,Infiltrate,70,48,94,84
00023093_009.png,Mass,97,68,96,84
00023093_009.png,Nodule,81,59,94,75
00023093_009.png,Pneumonia,80,56,95,84
00023093_009.png,Pneumothorax,99,61,125,87
00023116_005.png,Atelectasis,66,43,158,99
00023116_005.png,Cardiomegaly,67,32,157,115
00023116_005.png,Effusion,47,39,177,185
00023116_005.png,Infiltrate,68,0,156,125
00023116_005.png,Mass,132,162,92,62
00023116_005.png,Nodule,98,70,89,49
00023116_005.png,Pneumonia,86,36,138,124
00023116_005.png,Pneumothorax,62,19,162,162
00023138_009.png,Atelectasis,54,0,170,118
00023138_009.png,Cardiomegaly,176,0,1,16
00023138_009.png,Effusion,36,50,98,110
00023138_009.png,Infiltrate,37,65,85,93
00023138_009.png,Mass,37,77,90,87
00023138_009.png,Nodule,40,56,95,100
00023138_009.png,Pneumonia,37,73,89,89
00023138_009.png,Pneumothorax,42,45,89,92
00023156_001.png,Atelectasis,44,63,148,95
00023156_001.png,Cardiomegaly,0,0,25,24
00023156_001.png,Effusion,43,57,99,97
00023156_001.png,Infiltrate,48,45,87,99
00023156_001.png,Mass,41,57,95,99
00023156_001.png,Nodule,51,46,93,92
00023156_001.png,Pneumonia,0,0,18,18
00023156_001.png,Pneumothorax,42,59,89,94
00023162_025.png,Atelectasis,0,0,19,19
00023162_025.png,Cardiomegaly,0,0,26,26
00023162_025.png,Effusion,127,77,81,87
00023162_025.png,Infiltrate,88,0,116,156
00023162_025.png,Mass,116,51,108,103
00023162_025.png,Nodule,50,48,174,98
00023162_025.png,Pneumonia,119,61,105,97
00023162_025.png,Pneumothorax,82,0,120,125
00023168_000.png,Atelectasis,41,38,183,124
00023168_000.png,Cardiomegaly,45,78,144,112
00023168_000.png,Effusion,43,42,181,182
00023168_000.png,Infiltrate,47,66,139,123
00023168_000.png,Mass,36,101,106,88
00023168_000.png,Nodule,38,92,101,87
00023168_000.png,Pneumonia,38,85,152,105
00023168_000.png,Pneumothorax,48,54,136,111
00023176_010.png,Atelectasis,61,82,86,77
00023176_010.png,Cardiomegaly,0,0,26,25
00023176_010.png,Effusion,0,0,19,19
00023176_010.png,Infiltrate,75,0,113,116
00023176_010.png,Mass,53,0,115,156
00023176_010.png,Nodule,69,22,109,123
00023176_010.png,Pneumonia,0,0,26,26
00023176_010.png,Pneumothorax,57,73,97,82
00023176_017.png,Atelectasis,21,33,122,91
00023176_017.png,Cardiomegaly,83,27,85,79
00023176_017.png,Effusion,30,57,101,86
00023176_017.png,Infiltrate,52,0,172,80
00023176_017.png,Mass,30,53,155,70
00023176_017.png,Nodule,46,0,111,96
00023176_017.png,Pneumonia,39,32,100,85
00023176_017.png,Pneumothorax,35,43,66,77
00023178_002.png,Atelectasis,0,0,27,26
00023178_002.png,Cardiomegaly,0,0,26,26
00023178_002.png,Effusion,121,98,53,73
00023178_002.png,Infiltrate,79,18,111,116
00023178_002.png,Mass,83,45,105,98
00023178_002.png,Nodule,72,34,112,101
00023178_002.png,Pneumonia,0,0,26,26
00023178_002.png,Pneumothorax,81,42,110,96
00023283_005.png,Atelectasis,109,67,89,90
00023283_005.png,Cardiomegaly,85,46,107,113
00023283_005.png,Effusion,124,106,77,72
00023283_005.png,Infiltrate,38,36,145,121
00023283_005.png,Mass,30,60,74,91
00023283_005.png,Nodule,40,52,103,81
00023283_005.png,Pneumonia,34,58,163,106
00023283_005.png,Pneumothorax,33,69,74,74
00023283_019.png,Atelectasis,23,45,201,110
00023283_019.png,Cardiomegaly,98,61,85,80
00023283_019.png,Effusion,20,82,115,108
00023283_019.png,Infiltrate,25,64,79,94
00023283_019.png,Mass,24,85,67,80
00023283_019.png,Nodule,28,56,88,97
00023283_019.png,Pneumonia,24,77,66,76
00023283_019.png,Pneumothorax,21,72,67,69
00023325_019.png,Atelectasis,0,0,27,26
00023325_019.png,Cardiomegaly,94,64,72,74
00023325_019.png,Effusion,0,0,22,22
00023325_019.png,Infiltrate,76,0,100,113
00023325_019.png,Mass,0,0,26,26
00023325_019.png,Nodule,0,0,21,21
00023325_019.png,Pneumonia,0,0,26,26
00023325_019.png,Pneumothorax,0,0,27,26
00025221_001.png,Atelectasis,34,73,89,108
00025221_001.png,Cardiomegaly,72,110,108,114
00025221_001.png,Effusion,38,19,186,138
00025221_001.png,Infiltrate,37,0,187,161
00025221_001.png,Mass,124,36,100,188
00025221_001.png,Nodule,38,42,186,146
00025221_001.png,Pneumonia,34,71,190,153
00025221_001.png,Pneumothorax,36,21,188,203
00025228_005.png,Atelectasis,100,70,84,78
00025228_005.png,Cardiomegaly,93,59,75,85
00025228_005.png,Effusion,132,108,92,73
00025228_005.png,Infiltrate,93,60,81,81
00025228_005.png,Mass,133,111,68,69
00025228_005.png,Nodule,96,56,85,92
00025228_005.png,Pneumonia,95,64,96,91
00025228_005.png,Pneumothorax,113,78,87,75
00025228_007.png,Atelectasis,96,61,75,78
00025228_007.png,Cardiomegaly,103,67,74,82
00025228_007.png,Effusion,100,74,76,87
00025228_007.png,Infiltrate,88,53,84,87
00025228_007.png,Mass,112,77,71,79
00025228_007.png,Nodule,99,67,72,71
00025228_007.png,Pneumonia,100,66,71,73
00025228_007.png,Pneumothorax,0,0,21,21
00025252_032.png,Atelectasis,0,0,18,18
00025252_032.png,Cardiomegaly,96,61,71,89
00025252_032.png,Effusion,138,78,8,8
00025252_032.png,Infiltrate,68,21,129,115
00025252_032.png,Mass,0,0,26,26
00025252_032.png,Nodule,88,45,97,93
00025252_032.png,Pneumonia,72,44,107,98
00025252_032.png,Pneumothorax,110,66,57,84
00025252_040.png,Atelectasis,75,0,149,118
00025252_040.png,Cardiomegaly,90,76,73,95
00025252_040.png,Effusion,31,17,173,207
00025252_040.png,Infiltrate,51,0,156,128
00025252_040.png,Mass,33,53,191,171
00025252_040.png,Nodule,46,56,88,79
00025252_040.png,Pneumonia,60,0,135,176
00025252_040.png,Pneumothorax,0,127,103,97
00025252_053.png,Atelectasis,60,0,164,106
00025252_053.png,Cardiomegaly,0,51,186,144
00025252_053.png,Effusion,0,133,88,62
00025252_053.png,Infiltrate,28,0,161,187
00025252_053.png,Mass,0,129,88,65
00025252_053.png,Nodule,23,40,103,145
00025252_053.png,Pneumonia,0,36,131,154
00025252_053.png,Pneumothorax,30,51,78,104
00025252_054.png,Atelectasis,70,0,154,126
00025252_054.png,Cardiomegaly,91,67,73,102
00025252_054.png,Effusion,106,59,22,53
00025252_054.png,Infiltrate,58,0,166,123
00025252_054.png,Mass,69,0,155,126
00025252_054.png,Nodule,61,22,112,115
00025252_054.png,Pneumonia,55,0,145,144
00025252_054.png,Pneumothorax,0,0,21,20
00025270_000.png,Atelectasis,0,0,26,25
00025270_000.png,Cardiomegaly,0,0,20,19
00025270_000.png,Effusion,62,45,109,71
00025270_000.png,Infiltrate,50,42,106,85
00025270_000.png,Mass,0,0,26,26
00025270_000.png,Nodule,50,50,141,95
00025270_000.png,Pneumonia,0,0,19,18
00025270_000.png,Pneumothorax,46,46,111,80
00025368_014.png,Atelectasis,81,0,143,196
00025368_014.png,Cardiomegaly,124,102,100,103
00025368_014.png,Effusion,0,0,18,18
00025368_014.png,Infiltrate,0,0,179,224
00025368_014.png,Mass,139,93,85,91
00025368_014.png,Nodule,140,96,84,77
00025368_014.png,Pneumonia,31,96,72,97
00025368_014.png,Pneumothorax,32,99,76,89
00025368_018.png,Atelectasis,33,66,76,89
00025368_018.png,Cardiomegaly,0,0,17,17
00025368_018.png,Effusion,34,57,92,81
00025368_018.png,Infiltrate,36,61,79,82
00025368_018.png,Mass,32,65,78,89
00025368_018.png,Nodule,46,74,46,43
00025368_018.png,Pneumonia,32,68,80,89
00025368_018.png,Pneumothorax,30,61,82,89
00025368_033.png,Atelectasis,0,0,25,24
00025368_033.png,Cardiomegaly,0,0,26,26
00025368_033.png,Effusion,107,69,91,93
00025368_033.png,Infiltrate,0,0,20,20
00025368_033.png,Mass,114,42,93,95
00025368_033.png,Nodule,67,43,157,84
00025368_033.png,Pneumonia,0,0,26,26
00025368_033.png,Pneumothorax,47,51,177,95
00025521_003.png,Atelectasis,135,91,67,54
00025521_003.png,Cardiomegaly,107,73,93,77
00025521_003.png,Effusion,86,91,111,55
00025521_003.png,Infiltrate,71,53,126,92
00025521_003.png,Mass,152,94,47,57
00025521_003.png,Nodule,144,94,50,44
00025521_003.png,Pneumonia,79,75,145,80
00025521_003.png,Pneumothorax,65,49,141,105
00025529_018.png,Atelectasis,113,54,111,75
00025529_018.png,Cardiomegaly,94,41,85,77
00025529_018.png,Effusion,119,66,105,79
00025529_018.png,Infiltrate,89,42,111,84
00025529_018.png,Mass,142,72,63,66
00025529_018.png,Nodule,70,44,129,81
00025529_018.png,Pneumonia,107,52,99,78
00025529_018.png,Pneumothorax,94,55,130,78
00025662_006.png,Atelectasis,53,29,101,89
00025662_006.png,Cardiomegaly,75,46,79,113
00025662_006.png,Effusion,58,42,92,65
00025662_006.png,Infiltrate,60,40,164,184
00025662_006.png,Mass,0,0,18,18
00025662_006.png,Nodule,60,56,164,124
00025662_006.png,Pneumonia,66,66,158,130
00025662_006.png,Pneumothorax,37,32,102,84
00025664_002.png,Atelectasis,36,51,76,69
00025664_002.png,Cardiomegaly,46,0,89,118
00025664_002.png,Effusion,43,30,82,87
00025664_002.png,Infiltrate,42,0,93,110
00025664_002.png,Mass,35,52,85,84
00025664_002.png,Nodule,39,0,114,122
00025664_002.png,Pneumonia,37,40,87,83
00025664_002.png,Pneumothorax,40,50,81,76
00025686_000.png,Atelectasis,131,57,93,92
00025686_000.png,Cardiomegaly,0,0,19,18
00025686_000.png,Effusion,131,116,93,74
00025686_000.png,Infiltrate,107,42,117,132
00025686_000.png,Mass,56,59,42,47
00025686_000.png,Nodule,62,37,162,142
00025686_000.png,Pneumonia,0,0,19,19
00025686_000.png,Pneumothorax,118,54,106,117
00025707_015.png,Atelectasis,0,0,27,26
00025707_015.png,Cardiomegaly,0,0,23,22
00025707_015.png,Effusion,119,73,105,76
00025707_015.png,Infiltrate,48,46,176,117
00025707_015.png,Mass,38,81,186,116
00025707_015.png,Nodule,46,81,178,97
00025707_015.png,Pneumonia,0,0,26,26
00025707_015.png,Pneumothorax,0,0,21,20
00025732_004.png,Atelectasis,0,0,18,17
00025732_004.png,Cardiomegaly,71,77,71,81
00025732_004.png,Effusion,80,68,62,84
00025732_004.png,Infiltrate,65,45,77,104
00025732_004.png,Mass,0,0,17,16
00025732_004.png,Nodule,74,66,87,77
00025732_004.png,Pneumonia,63,71,74,79
00025732_004.png,Pneumothorax,0,0,24,23
00025747_000.png,Atelectasis,41,47,122,109
00025747_000.png,Cardiomegaly,108,74,78,84
00025747_000.png,Effusion,108,66,75,89
00025747_000.png,Infiltrate,40,0,124,137
00025747_000.png,Mass,114,89,89,85
00025747_000.png,Nodule,43,50,136,101
00025747_000.png,Pneumonia,38,62,141,96
00025747_000.png,Pneumothorax,44,0,147,162
00025769_001.png,Atelectasis,38,44,105,103
00025769_001.png,Cardiomegaly,70,58,67,93
00025769_001.png,Effusion,42,27,118,82
00025769_001.png,Infiltrate,37,22,104,114
00025769_001.png,Mass,0,0,16,16
00025769_001.png,Nodule,43,41,181,105
00025769_001.png,Pneumonia,38,47,97,105
00025769_001.png,Pneumothorax,46,32,97,102
00025787_027.png,Atelectasis,0,0,24,22
00025787_027.png,Cardiomegaly,84,17,114,116
00025787_027.png,Effusion,93,34,131,105
00025787_027.png,Infiltrate,31,0,193,198
00025787_027.png,Mass,89,33,135,120
00025787_027.png,Nodule,44,42,140,107
00025787_027.png,Pneumonia,38,43,169,136
00025787_027.png,Pneumothorax,0,0,21,20
00025787_039.png,Atelectasis,63,0,92,97
00025787_039.png,Cardiomegaly,79,51,121,138
00025787_039.png,Effusion,39,54,185,170
00025787_039.png,Infiltrate,74,50,150,85
00025787_039.png,Mass,60,23,164,164
00025787_039.png,Nodule,80,51,118,96
00025787_039.png,Pneumonia,47,49,177,103
00025787_039.png,Pneumothorax,37,39,104,86
00025787_050.png,Atelectasis,32,0,124,178
00025787_050.png,Cardiomegaly,0,0,18,17
00025787_050.png,Effusion,56,0,107,126
00025787_050.png,Infiltrate,31,49,99,143
00025787_050.png,Mass,78,46,25,16
00025787_050.png,Nodule,40,52,152,129
00025787_050.png,Pneumonia,32,83,101,106
00025787_050.png,Pneumothorax,31,78,93,98
00025954_025.png,Atelectasis,50,28,127,121
00025954_025.png,Cardiomegaly,50,28,105,166
00025954_025.png,Effusion,46,53,95,148
00025954_025.png,Infiltrate,57,29,120,94
00025954_025.png,Mass,40,43,129,101
00025954_025.png,Nodule,57,43,107,80
00025954_025.png,Pneumonia,0,0,17,17
00025954_025.png,Pneumothorax,44,45,101,90
00025962_000.png,Atelectasis,113,53,74,61
00025962_000.png,Cardiomegaly,0,0,26,26
00025962_000.png,Effusion,0,0,19,19
00025962_000.png,Infiltrate,114,55,73,69
00025962_000.png,Mass,104,55,83,70
00025962_000.png,Nodule,104,45,80,75
00025962_000.png,Pneumonia,108,55,81,73
00025962_000.png,Pneumothorax,107,43,80,77
00025969_000.png,Atelectasis,69,27,100,97
00025969_000.png,Cardiomegaly,89,60,78,86
00025969_000.png,Effusion,90,50,80,98
00025969_000.png,Infiltrate,78,0,93,125
00025969_000.png,Mass,0,0,18,18
00025969_000.png,Nodule,85,42,89,81
00025969_000.png,Pneumonia,83,34,86,93
00025969_000.png,Pneumothorax,0,0,21,21
00026087_000.png,Atelectasis,75,60,97,93
00026087_000.png,Cardiomegaly,88,85,84,94
00026087_000.png,Effusion,90,77,77,90
00026087_000.png,Infiltrate,62,68,94,91
00026087_000.png,Mass,81,98,102,94
00026087_000.png,Nodule,49,80,112,82
00026087_000.png,Pneumonia,82,76,77,88
00026087_000.png,Pneumothorax,89,74,95,110
00026098_003.png,Atelectasis,0,0,21,20
00026098_003.png,Cardiomegaly,91,63,78,116
00026098_003.png,Effusion,105,116,81,80
00026098_003.png,Infiltrate,0,0,17,17
00026098_003.png,Mass,0,0,18,18
00026098_003.png,Nodule,79,56,90,123
00026098_003.png,Pneumonia,0,0,18,18
00026098_003.png,Pneumothorax,0,0,27,26
00026132_016.png,Atelectasis,0,110,82,79
00026132_016.png,Cardiomegaly,0,118,75,73
00026132_016.png,Effusion,0,110,81,79
00026132_016.png,Infiltrate,118,65,66,64
00026132_016.png,Mass,0,109,83,76
00026132_016.png,Nodule,90,70,92,61
00026132_016.png,Pneumonia,0,109,86,80
00026132_016.png,Pneumothorax,0,108,85,82
00026136_002.png,Atelectasis,85,72,117,81
00026136_002.png,Cardiomegaly,71,47,89,81
00026136_002.png,Effusion,97,67,104,105
00026136_002.png,Infiltrate,41,0,150,146
00026136_002.png,Mass,0,0,21,20
00026136_002.png,Nodule,41,20,149,126
00026136_002.png,Pneumonia,45,41,149,111
00026136_002.png,Pneumothorax,70,42,154,119
00026194_010.png,Atelectasis,62,0,134,87
00026194_010.png,Cardiomegaly,71,0,102,106
00026194_010.png,Effusion,45,0,149,99
00026194_010.png,Infiltrate,69,0,121,89
00026194_010.png,Mass,55,0,140,106
00026194_010.png,Nodule,67,0,116,93
00026194_010.png,Pneumonia,60,0,121,96
00026194_010.png,Pneumothorax,66,0,131,95
00026196_001.png,Atelectasis,43,87,102,81
00026196_001.png,Cardiomegaly,76,73,101,82
00026196_001.png,Effusion,0,0,26,26
00026196_001.png,Infiltrate,0,0,18,18
00026196_001.png,Mass,139,141,85,83
00026196_001.png,Nodule,48,76,176,121
00026196_001.png,Pneumonia,37,88,99,95
00026196_001.png,Pneumothorax,0,0,27,26
00026221_001.png,Atelectasis,74,0,150,92
00026221_001.png,Cardiomegaly,19,0,152,207
00026221_001.png,Effusion,42,74,182,150
00026221_001.png,Infiltrate,82,0,95,67
00026221_001.png,Mass,41,66,183,102
00026221_001.png,Nodule,36,107,100,78
00026221_001.png,Pneumonia,32,124,67,100
00026221_001.png,Pneumothorax,105,0,60,60
00026261_001.png,Atelectasis,0,0,18,18
00026261_001.png,Cardiomegaly,35,63,86,87
00026261_001.png,Effusion,38,60,106,73
00026261_001.png,Infiltrate,40,55,184,80
00026261_001.png,Mass,37,61,86,84
00026261_001.png,Nodule,41,61,102,81
00026261_001.png,Pneumonia,0,0,20,20
00026261_001.png,Pneumothorax,43,52,146,85
00026285_000.png,Atelectasis,37,98,89,87
00026285_000.png,Cardiomegaly,47,83,141,116
00026285_000.png,Effusion,40,0,184,161
00026285_000.png,Infiltrate,42,64,117,104
00026285_000.png,Mass,147,38,77,186
00026285_000.png,Nodule,42,69,182,109
00026285_000.png,Pneumonia,35,98,99,96
00026285_000.png,Pneumothorax,43,25,181,155
00026319_000.png,Atelectasis,0,0,19,19
00026319_000.png,Cardiomegaly,0,0,25,24
00026319_000.png,Effusion,0,0,23,23
00026319_000.png,Infiltrate,48,67,176,90
00026319_000.png,Mass,123,108,101,85
00026319_000.png,Nodule,119,100,105,86
00026319_000.png,Pneumonia,0,0,18,18
00026319_000.png,Pneumothorax,64,46,160,123
00026338_003.png,Atelectasis,67,34,105,87
00026338_003.png,Cardiomegaly,86,61,85,90
00026338_003.png,Effusion,83,54,92,105
00026338_003.png,Infiltrate,76,46,148,95
00026338_003.png,Mass,80,66,105,99
00026338_003.png,Nodule,75,56,98,88
00026338_003.png,Pneumonia,78,52,90,95
00026338_003.png,Pneumothorax,80,50,98,89
00026392_005.png,Atelectasis,160,70,64,92
00026392_005.png,Cardiomegaly,157,77,67,106
00026392_005.png,Effusion,159,73,65,94
00026392_005.png,Infiltrate,43,66,84,82
00026392_005.png,Mass,47,75,74,72
00026392_005.png,Nodule,56,60,80,88
00026392_005.png,Pneumonia,159,79,65,96
00026392_005.png,Pneumothorax,160,73,64,100
00026398_000.png,Atelectasis,0,0,24,23
00026398_000.png,Cardiomegaly,81,56,87,97
00026398_000.png,Effusion,0,0,16,16
00026398_000.png,Infiltrate,0,0,19,19
00026398_000.png,Mass,0,0,26,26
